报文名称,报文类型,报文ID,报文发送类型,报文周期时间,子ID,报文长度,位,信号长度,信号名称(英文),信号名称(中文)
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,17.7-18.0,2,Automatic_Field_Of_View_Adjustment_3FA_S,视野自动调节
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,18.1-18.2,2,HighSpeed_Switching_3FA_S,高速切换
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,18.3-18.4,2,Steering_Switch_3FA_S,转向切换
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,18.5-18.6,2,Reverse_Switch_3FA_S,倒车切换
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,18.7-19.1,3,High_Speed_Switching_Speed_Selection_3FA_S,高速切换车速选择
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,19.2-19.6,5,CMS_Display_Dimming_Gear_3FA_S,CMS左显示屏调光档位
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,19.7-20.0,2,CMS_Dimming_Gear_Display_Screen_Selection_3FA_S,CMS调光档位显示屏选择
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,20.1-20.2,2,restore_Default_Field_Of_View_3FA_S,恢复默认视野
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,20.3,1,Left_Camera_Failure_3FA_S,左摄像机失效
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,20.4,1,Right_Camera_Failure_3FA_S,右摄像机失效
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,20.5,1,Left_Cam_Ele_Noi_Red_Det_Res_3FA_S,左摄像机电子噪声，降低细节分辨率
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,20.6,1,Right_Cam_Ele_Noi_Red_Det_Res_3FA_S,右摄像机电子噪声，降低细节分辨率
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,20.7-21.0,2,Streaming_Media_Backlight_Automatic_Adjustment_Switch_3FA_S,流媒体背光自动调节开关
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,21.1-21.5,5,Dimming_Gear_Of_CMS_Right_Display_Screen_3FA_S,CMS右显示屏调光档位
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,21.6,1,Left_Cam_Is_Opt_Out_Of_Focus_Red_Det_Res_3FA_S,左摄像机光学失焦，降低细节分辨率
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,21.7,1,Right_Cam_Is_Opt_Out_Of_Focus_Red_Det_Res_3FA_S,右摄像机光学失焦，降低细节分辨率
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,22,1,Left_Mon_Dis_Fai_No_Ima_Cont_Dis_3FA_S,左监视器显示失效，没有图像内容显示
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,22.1,1,Right_Mon_Dis_Fai_No_Ima_Cont_Dis_3FA_S,右监视器显示失效，没有图像内容显示
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,22.2,1,Left_Mon_Sho_Con_Fre_Ima_Not_Upd_3FA_S,左监视器显示内容冻结，图像不更新
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,22.3,1,Right_Mon_Sho_Con_Fre_Ima_Not_Upd_3FA_S,右监视器显示内容冻结，图像不更新
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,22.4,1,Left_Ima_Time_Inc_Ima_Tra_Blur_3FA_S,左成像时间增长，图像变换时模糊
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,22.5,1,Right_Ima_Time_Inc_Ima_Tra_Blur_3FA_S,右成像时间增长，图像变换时模糊
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,22.6,1,Control_Unit_Failure_3FA_S,控制单元失效
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,22.7,1,Com_Fai_Bet_Con_Unit_And_Left_Camera_3FA_S,控制单元和左摄像机通信失效
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,23,1,Com_Fai_Bet_Con_Unit_And_Right_Camera_3FA_S,控制单元和右摄像机通信失效
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,23.1,1,Com_Fai_Bet_Con_Unit_And_Left_Monitor_3FA_S,控制单元和左监视器通信失效
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,23.2,1,Com_Fai_Bet_Con_Unit_And_Right_Monitor_3FA_S,控制单元和右监视器通信失效
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,23.3,1,Com_Fai_Bet_Con_Unit_And_Left_Cam_Hea_And_Def_Dev_3FA_S,控制单元与左摄像头加热除霜设备通信失效（预留）
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,23.4,1,Com_Fai_Bet_Con_Unit_And_Right_Cam_Hea_And_Def_Dev_3FA_S,控制单元与右摄像头加热除霜设备通信失效（预留）
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,23.5,1,Com_Fai_Bet_Con_Unit_And_Left_Ext_Ele_Fol_Mec_3FA_S,控制单元与左外部电动折叠机构通信失效（预留）
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,23.6,1,Com_Fai_Bet_Con_Unit_And_Right_Ext_Ele_Fol_Mec_3FA_S,控制单元与右外部电动折叠机构通信失效（预留）
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,23.7,1,The_Com_Bet_The_Con_Unit_And_The_CAN_Bus_Fails_3FA_S,控制单元与CAN总线通讯故障
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,24,1,The_Com_Bet_The_Con_Unit_And_The_Cen_Con_Pan_Mul_Host_Is_Abn_3FA_S,控制单元与中控屏（多媒体主机）通讯异常
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,24.1,1,Com_Fai_Bet_Con_Uni_And_IPB_Spe_121_3FA_S,控制单元与IPB通讯失效（车速121）
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,24.2,1,Com_Fai_Bet_Con_Uni_And_VCU_Veh_Num_40D_3FA_S,控制单元与VCU通讯失效（车型代号40D）
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,24.3,1,The_Com_Bet_The_Con_Unit_And_The_Left_Bod_Con_Is_Ab_3FA_S,控制单元与左车身控制器通信异常
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,24.4,1,The_Left_Mon_Image_FPS_Value_Is_Invalid_3FA_S,左监视器图像FPS值不合格
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,24.5,1,The_Int_ECU_Sys_Cannot_Be_Sta_3FA_S,内部ECU系统无法启动
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,24.6,1,The_CMS_Sto_Dev_Is_Fau_Pro_3FA_S,CMS存储设备故障
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,24.7-25.0,2,CMS_Reversing_Auxiliary_Cable_3FA_S,CMS倒车辅助线
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,25.1,1,CMS_Configuration_3FA_S,CMS配置
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,25.2-25.3,2,CMS_Fault_Alarm_Level_3FA_S,CMS故障报警等级
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,25.4-25.5,2,CMS_Touch_Electric_Defrost_Key_3FA_S,CMS触控电除霜按键
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,25.6,1,The_Right_Mon_Image_FPS_Value_Is_Invalid_3FA_S,右监视器图像FPS值不合格
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,25.7-27.2,12,L_CMS_Upper_Left_Abscissa_3FA_S,左流媒体外后视镜左上水平坐标
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,27.3-28.6,12,L_CMS_Upper_Left_Ordinate_3FA_S,左流媒体外后视镜左上垂直坐标
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,28.7-30.2,12,L_CMS_Lower_Right_Abscissa_3FA_S,左流媒体外后视镜右下水平坐标
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,30.3-31.6,12,L_CMS_Lower_Right_Ordinate_3FA_S,左流媒体外后视镜右下垂直坐标
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,31.7-32.2,4,L_CMS_System_Sts_3FA_S,左流媒体外后视镜工作状态
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,32.7-34.2,12,R_CMS_Upper_Left_Abscissa_3FA_S,右流媒体外后视镜左上水平坐标
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,34.3-35.6,12,R_CMS_Upper_Left_Ordinate_3FA_S,右流媒体外后视镜左上垂直坐标
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,35.7-37.2,12,R_CMS_Lower_Right_Abscissa_3FA_S,右流媒体外后视镜右下水平坐标
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,37.3-38.6,12,R_CMS_Lower_Right_Ordinate_3FA_S,右流媒体外后视镜右下垂直坐标
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,38.7-39.2,4,R_CMS_System_Sts_3FA_S,右流媒体外后视镜工作状态
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,51.7-52.2,4,Right_Mirror_Folded_Interrupt_3FA_S,右后视镜折叠打断原因
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,52.3-52.6,4,Right_Mirror_Expand_Interrupt_3FA_S,右后视镜展开打断原因
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,54.3-54.7,5,INS_Back_Light_Manua_Turn_Gear_3FA_S,背光手动调光档位
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,55.0-55.1,2,Small_Lights_38A_3FA_S,小灯
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,55.4-56.0,5,Back_Lght_Manl_Gear_3E3_3FA_S,背光手动调光档位
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,56.1-56.2,2,Steering_Wheel_Heat_385_3FA_S,方向盘加热
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,56.3-56.4,2,If_Vibration_Motr_Confg_or_not_3FA_S,有无振动电机配置
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,56.5-56.6,2,Vibration_Motr_State_3FA_S,振动电机状态
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,56.7-57.0,2,No_Heating_Confg_3FA_S,无加热配置
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,57.1-57.2,2,Steering_Wheel_Heating_State_3FA_S,方向盘加热状态
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,57.3-58.0,6,Steering_Wheel_Swch_Prog_3FA_S,方向盘开关方案
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,58.1-58.2,2,Steering_Wheel_Automatically_Heated_3FA_S,方向盘自动加热状态
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,58.3,1,Support_Game_Steering_Wheel_Function_3FA_S,支持游戏方向盘功能
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,58.4-58.7,4,Steering_Wheel_Heated_Gear_3FA_S,方向盘加热档位
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,59.0-59.1,2,Actual_Heating_Status_429_3FA_S,当前加热实际使能情况
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,59.2,1,HEV_Button_3FA_S,HEV按键
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,59.3-59.4,2,Customize_the_number_of_key_flags_3FA_S,定制按键数量标志位
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,60.0-60.1,2,Right_Mode_Button_429_3FA_S,右侧模式按键_429
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,60.2,1,Additional_Parameters_Of_The_Right_Mode_Button_3FA_S,右侧模式按键附加参数
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,60.3-61.2,8,Current_NTC_Temperature_429_3FA_S,当前NTC温度
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,61.3-62.2,8,Current_Heating_PWM_429_3FA_S,当前加热占空比
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,62.3-62.5,3,Steering_Wheel_Heating_Scheme_3FA_S,转向盘加热方案
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,62.6-62.7,2,Instrument_menu_Configuration_3FA_S,仪表菜单配置
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,63.0-63.1,2,Steering_Wheel_Heating_Automatic_Mode_Status_3FA_S,方向盘加热自动模式状态
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,63.2-63.5,4,Steering_Wheel_Heating_Gear_4C1_3FA_S,方向盘加热档位_4C1
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x14,64,63.6-63.7,2,SWS_Steer_Heat_Status_3FA_S,转向盘加热状态
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,Multiplexor,64,1.0-1.7,8,Child_ID_0x3FA_S,子ID_0x3FA
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,2,1,Mobile_Forget_Rmd_FL_3FA_S,手机遗忘提醒_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,2.1-2.2,2,CWC_Work_Mode_FL_3FA_S,CWC工作模式_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,2.3-2.6,4,CWC_Work_Status_Fekbak_FL_3FA_S,CWC工作状态反馈信号_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,2.7,1,Mobile_Forget_Rmd_FR_3FA_S,手机遗忘提醒_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,3.0-3.1,2,CWC_WirelessChargeON_OFF_41E_FL_3FA_S,手机无线充电功能41E_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,3.2-3.3,2,CWC_Work_Mode_FR_3FA_S,CWC工作模式_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,3.4-3.7,4,Wireless_Charging_Power_FL_3FA_S,无线充电功率_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,4.0-4.3,4,CWC_Work_Status_Fekbak_FR_3FA_S,CWC工作状态反馈信号_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,4.4-4.5,2,CWC_WirelessChargeON_OFF_41E_FR_3FA_S,手机无线充电功能41E_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,4.6-4.7,2,CWC_Metal_Detection_FL_3FA_S,金属物体检测_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,5.0-5.3,4,Wireless_Charging_Power_FR_3FA_S,无线充电功率_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,5.4-5.5,2,CWC_Metal_Detection_FR_3FA_S,金属物体检测_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,5.6-6.5,8,FAN_Speed_Duty_Cycle_FL_3FA_S,风扇转速占空比_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,6.6-7.5,8,FAN_Speed_Duty_Cycle_FR_3FA_S,风扇转速占空比_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,7.6-8.5,8,Phone_Brand_FL_3FA_S,手机品牌_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,8.6-10.5,16,Phone_Model_FL_3FA_S,手机型号_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,10.6-11.5,8,Phone_Temperature_FL_3FA_S,手机温度_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,11.6-12.5,8,TX_Transmitting_Power_FL_3FA_S,TX发射功率_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,12.6-13.5,8,RX_Charging_Power_FL_3FA_S,RX充电功率_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,13.6-14.5,8,Phone_Battery_Status_FL_3FA_S,手机电量状态_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,14.6-15.5,8,Phone_Brand_FR_3FA_S,手机品牌_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,15.6-17.5,16,Phone_Model_FR_3FA_S,手机型号_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,17.6-18.5,8,Phone_Temperature_FR_3FA_S,手机温度_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,18.6-19.5,8,TX_Transmitting_Power_FR_3FA_S,TX发射功率_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,19.6-20.5,8,RX_Charging_Power_FR_3FA_S,RX充电功率_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,20.6-21.5,8,Phone_Battery_Status_FR_3FA_S,手机电量状态_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,21.6-21.7,2,CWC_WirelessChargeON_OFF_FR_0x2AD_3FA_S,手机无线充电功能E_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,22,1,Mobile_Forget_Rmd_RL_3FA_S,手机遗忘提醒_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,22.1-22.2,2,CWC_Work_Mode_RL_3FA_S,CWC工作模式_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,22.3-22.6,4,CWC_Work_Status_Fekbak_RL_3FA_S,CWC工作状态反馈信号_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,22.7-23.0,2,CWC_WirelessChargeON_OFF_4E8_RL_3FA_S,手机无线充电功能E_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,23.1-23.4,4,Wireless_Charging_Power_RL_3FA_S,无线充电功率_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,23.5-23.6,2,CWC_Metal_Detection_RL_3FA_S,金属物体检测_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,23.7-24.6,8,FAN_Speed_Duty_Cycle_RL_3FA_S,风扇转速占空比_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,24.7-25.6,8,Phone_Brand_RL_3FA_S,手机品牌_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,25.7-27.6,16,Phone_Model_RL_3FA_S,手机型号_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,27.7-28.6,8,Phone_Temperature_RL_3FA_S,手机温度_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,28.7-29.6,8,TX_Transmitting_Power_RL_3FA_S,TX发射功率_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,29.7-30.6,8,RX_Charging_Power_RL_3FA_S,RX充电功率_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,30.7-31.6,8,Phone_Battery_Status_RL_3FA_S,手机电量状态_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,31.7,1,Mobile_Forget_Rmd_S_RR_3FA_S,手机遗忘提醒_RR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,32.0-32.1,2,CWC_Work_Mode_S_RR_3FA_S,CWC工作模式_RR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,32.2-32.5,4,CWC_Work_Status_Fekbak_RR_3FA_S,CWC工作状态反馈信号_RR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,32.6-32.7,2,CWC_WirelessChargeON_OFF_RR_3FA_S,手机无线充电功能_RR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,33.0-33.3,4,Wireless_Charging_Power_RR_3FA_S,无线充电功率_RR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,33.4-33.5,2,CWC_Metal_Detection_RR_3FA_S,金属物体检测_RR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,33.6-34.5,8,FAN_Speed_Duty_Cycle_RR_3FA_S,风扇转速占空比_RR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,34.6-35.5,8,Phone_Brand_RR_3FA_S,手机品牌_RR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,35.6-37.5,16,Phone_Model_RR_3FA_S,手机型号_RR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,37.6-38.5,8,Phone_Temperature_RR_3FA_S,手机温度_RR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,38.6-39.5,8,TX_Transmitting_Power_RR_3FA_S,TX发射功率_RR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,39.6-40.5,8,RX_Charging_Power_RR_3FA_S,RX充电功率_RR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,40.6-41.5,8,Phone_Battery_Status_RR_3FA_S,手机电量状态_RR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,41.6,1,Mobile_Forget_Rmd_RM_3FA_S,手机遗忘提醒_RM
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,41.7-42.0,2,CWC_Work_Mode_RM_3FA_S,CWC工作模式_RM
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,42.1-42.4,4,CWC_Work_Status_Fekbak_RM_3FA_S,CWC工作状态反馈信号_RM
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,42.5-42.6,2,CWC_WirelessChargeON_OFF_RM_3FA_S,手机无线充电功能_RM
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,42.7-43.2,4,Wireless_Charging_Power_3FA_S,无线充电功率_RM
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,43.3-43.4,2,CWC_Metal_Detection_RM_3FA_S,金属物体检测_RM
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,43.5-44.4,8,FAN_Speed_Duty_Cycle_RM_3FA_S,风扇转速占空比_RM
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,44.5-45.4,8,Phone_Brand_RM_3FA_S,手机品牌_RM
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,45.5-47.4,16,Phone_Model_RM_3FA_S,手机型号_RM
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,47.5-48.4,8,Phone_Temperature_RM_3FA_S,手机温度_RM
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,48.5-49.4,8,TX_Transmitting_Power_RM_3FA_S,TX发射功率_RM
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,49.5-50.4,8,RX_Charging_Power_RM_3FA_S,RX充电功率_RM
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,50.5-51.4,8,Phone_Battery_Status_RM_3FA_S,手机电量状态_RM
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,52.5-52.6,2,Driver_Belt_Status_3FA_S,驾驶员安全带状态
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,53.2-53.3,2,Key_Psttion_Request_Signal_3FA_S,钥匙位置请求信号
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,53.4-53.5,2,CWC_WirelessChargeON_OFF_4E4_FL_3FA_S,手机无线充电功能_FL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,53.6-53.7,2,CWC_WirelessChargeON_OFF_4C1_FR_3FA_S,手机无线充电功能_FR
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,54.0-54.1,2,Mobile_Phone_Wireless_Charging_Function_RL_3FA_S,手机无线充电功能_RL
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,54.2-54.3,2,LVtag_Limit_Power_Sign_3FA_S,低压电器限功率标志位
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,54.4-54.5,2,CoPilot_Seat_Belt_Status_3FA_S,副驾安全带状态312
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,54.6-54.7,2,Rear_Left_Second_Row_Seats_3FA_S,左后二排安座椅312
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,55.0-55.1,2,Rear_Right_Second_Row_Seats_3FA_S,右后二排安座椅312
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,55.2-55.3,2,Mobile_Phone_Wireless_Charging_Function_2F8_3FA_S,手机无线充电功能2F8
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,55.4-55.5,2,Mobile_Phone_Wireless_Charging_LRSE_3FA_S,手机无线充电_LRSE
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,55.6-55.7,2,Mobile_Phone_Wireless_Charging_Function_2FC_3FA_S,手机无线充电功能2FC
Left_BCM_0x3FA,Normal,0x3FA,Cycle,1000,子ID:0x15,64,56.0-56.1,2,Mobile_Phone_Wireless_Charging_RRSE_3FA_S,手机无线充电_RRSE
